date,Afghanistan,Albania,Algeria,Andorra,Angola,Antarctica,Antigua and Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burma,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Cyprus,Czechia,C̫te d'Ivoire,DRC,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libyan Arab Jamahiriya,Liechtenstein,Lithuania,Luxembourg,MS Zaandam,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,N. Korea,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,S. Korea,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Summer Olympics 2020,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tuvalu,UAE,UK,USA,Uganda,Ukraine,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,West Bank and Gaza,Winter Olympics 2022,Yemen,Zambia,Zimbabwe
2023-02-08,208771.0,334222.0,271403.0,47850.0,105184.0,11.0,9106.0,10040329.0,446309.0,1414113.0,5812712.0,828137.0,37491.0,700835.0,2037647.0,106434.0,994037.0,4695403.0,70697.0,27990.0,62608.0,1190262.0,401444.0,329494.0,36897683.0,276825.0,1295748.0,22025.0,633850.0,53574.0,63235.0,138700.0,123993.0,285947.0,15368.0,7652.0,5132118.0,144221.0294117647,6355637.0,8992.0,25073.0,1190377.0,1268018.0,1112501.0,644160.0,4593277.0,88026.0,95585.0,1149184.3333333333,712.0,15690.0,15760.0,660339.0,1052007.0,515666.0,201785.0,17212.0,10189.0,614215.0,499714.0,68848.0,1459198.0,3313084.0,48981.0,12586.0,1818861.0,37879714.0,171140.0,5548487.0,19680.0,1230550.0,38240.0,8947.0,73003.0,34076.0,29.0,471224.0,2193272.0,208839.0,44684973.0,6731959.0,7565144.0,2465545.0,1701617.0,4789863.0,25488166.0,153629.0,32868798.0,1746997.0,1496549.0,342817.0,5008.0,272662.0,662858.0,206599.0,217992.0,975524.0,1229771.0,34790.0,8065.0,507166.0,21372.0,1298880.0,315173.0,9.0,346533.0,67842.0,88559.0,5038543.0,185721.0,32814.0,117166.0,15584.0,63667.0,294915.0,7390902.0,22676.0,599578.0,16092.0,1007884.0,286674.0,1272310.0,232819.0,1.0,170741.0,4621.0,1001109.0,1739534.6,732994.0,15612.0,9508.0,266463.0,1478208.0,399449.0,1576443.0,5987.0,1030214.0,46750.0,806662.0,4483036.0,4074095.0,6385880.0,5564925.0,492887.0,3327805.0,21713101.0,133090.0,30311979.0,6592.0,29882.0,9587.0,16109.0,23468.0,6280.0,828356.0,88902.0,2477183.0,50665.0,7760.0,2220534.0,2661781.0,1323146.0,24575.0,27322.0,4057211.0,18368.0,13740531.0,672004.0,63759.0,865.0,82227.0,74143.0,2694893.0,4408833.0,57453.0,9733094.0,17786.0,42717.0,4727236.0,23416.0,39358.0,16779.0,187908.0,1150477.0,17042722.0,2805.0,1050000.0,1635124.4,102760211.0,170400.0,5682835.0,1033265.0,250702.0,12014.0,551666.0,11526610.0,703228.0,535.0,11945.0,341936.0,263083.0
2023-02-09,208771.0,334229.0,271406.0,47860.0,105184.0,11.0,9106.0,10040329.0,446332.0,1415987.5,5812712.0,828174.0,37491.0,700835.0,2037655.0,106434.0,994037.0,4700949.0,70697.0,27990.0,62608.0,1190511.0,401465.0,329494.0,36905201.0,276825.0,1295789.0,22025.0,633859.0,53574.0,63235.0,138700.0,123993.0,286144.125,15368.0,7652.0,5133941.0,144221.0588235294,6355637.0,8992.0,25073.0,1190377.0,1268067.0,1112502.0,644160.0,4593923.0,88037.0,95585.0,1149240.0,712.0,15690.0,15760.0,660339.0,1052007.0,515666.0,201785.0,17212.0,10189.0,614215.0,499738.0,68864.0,1460857.0,3313389.6666666665,48981.0,12586.0,1818861.0,37893892.0,171140.0,5548487.0,19680.0,1230934.0,38240.0,8947.0,73003.0,34076.0,29.0,471224.0,2193272.0,208839.0,44685087.0,6732179.0,7565253.0,2465545.0,1701617.0,4790244.0,25488166.0,153905.0,32901767.0,1746997.0,1496549.0,342817.0,5008.0,272675.0,662858.0,206599.0,217998.0,975556.0,1229915.0,34790.0,8065.0,507166.0,21372.0,1299273.0,315268.0,9.0,346533.0,67842.0,88559.0,5038812.0,185721.0,32818.0,117166.0,15584.0,63667.0,294915.0,7400848.0,22676.0,599578.0,16095.0,1007886.0,286729.0,1272323.0,232819.0,1.0,170741.0,4815.0,1001110.0,1739542.2,732994.0,15612.0,9508.0,266463.0,1478247.0,399449.0,1576464.0,5987.0,1030214.0,46776.0,806662.0,4483236.0,4074299.0,6387048.0,5564925.0,492925.0,3327805.0,21725309.0,133090.0,30325483.0,6592.0,29882.0,9587.0,16109.0,23468.0,6280.0,828410.0,88902.0,2477970.0,50665.0,7760.0,2220999.0,2661944.0,1323216.0,24575.0,27322.0,4057211.0,18368.0,13740531.0,672005.0,63759.0,865.0,82227.0,74143.0,2696168.0,4408833.0,57453.0,9754006.0,17786.0,42717.0,4727236.0,23416.0,39358.0,16795.0,187908.0,1150477.0,17042722.0,2805.0,1050127.0,1636606.4666666666,102842061.0,170400.0,5686636.0,1033265.0,250717.0,12014.0,551673.0,11526627.0,703228.0,535.0,11945.0,342114.0,263083.0
2023-02-10,208943.0,334229.0,271406.0,47860.0,105184.0,11.0,9106.0,10040329.0,446332.0,1416292.75,5812695.0,828195.0,37491.0,700835.0,2037664.0,106434.0,994037.0,4700949.0,70697.0,27990.0,62608.0,1190511.0,401472.0,329494.0,36917623.0,276825.0,1295789.0,22025.0,633863.0,53574.0,63235.0,138703.0,123993.0,286196.0625,15368.0,7652.0,5135705.0,144221.0588235294,6355637.0,8992.0,25073.0,1190377.0,1268131.0,1112502.0,645515.0,4594497.0,88037.0,95585.0,1149285.3333333333,712.0,15690.0,15760.0,660412.0,1052007.0,515666.0,201785.0,17212.0,10189.0,614215.0,499738.0,68864.0,1460857.0,3313670.1666666665,48981.0,12586.0,1818861.0,37893892.0,171140.0,5548487.0,19680.0,1231507.0,38240.0,8947.0,73003.0,34076.0,29.0,471224.0,2193272.0,208839.0,44683862.0,6732418.0,7565367.0,2465545.0,1701617.0,4790574.0,25519067.0,153905.0,32930382.0,1746997.0,1496549.0,342817.0,5008.0,272684.0,662858.0,206599.0,217998.0,975590.0,1229915.0,34790.0,8065.0,507166.0,21372.0,1299616.0,315352.0,9.0,346533.0,67842.0,88559.0,5039067.0,185721.0,32818.0,117166.0,15590.0,63667.0,294915.0,7400848.0,23671.0,599578.0,16095.0,1007888.0,286729.0,1272323.0,232819.0,1.0,170741.0,4815.0,1001113.0,1739811.6,732994.0,15612.0,9508.0,266463.0,1478247.0,399449.0,1576464.0,5987.0,1030214.0,46776.0,806662.0,4483236.0,4074339.0,6388226.0,5565479.0,492925.0,3327805.0,21737602.0,133090.0,30325483.0,6592.0,29882.0,9587.0,16109.0,23468.0,6280.0,828456.0,88902.0,2477970.0,50665.0,7760.0,2221438.0,2662097.0,1323445.0,24575.0,27322.0,4057211.0,18368.0,13748918.0,672005.0,63759.0,865.0,82227.0,74143.0,2696168.0,4408833.0,57453.0,9773627.0,17786.0,42717.0,4727236.0,23416.0,39358.0,16795.0,187908.0,1150477.0,17042722.0,2805.0,1050241.0,1636606.4666666666,102855101.0,170400.0,5686735.0,1033265.0,250743.0,12014.0,551673.0,11526640.0,703228.0,535.0,11945.0,342114.0,263083.0
2023-02-11,208971.0,334234.0,271409.0,47860.0,105184.0,11.0,9106.0,10040329.0,446332.0,1416292.75,5821526.0,828210.0,37491.0,700835.0,2037664.0,106434.0,994037.0,4700949.0,70697.0,27990.0,62608.0,1190700.0,401472.0,329494.0,36930339.0,276825.0,1295829.0,22025.0,633864.0,53574.0,63235.0,138703.0,123993.0,286226.9375,15368.0,7652.0,5137305.0,144221.08823529413,6355637.0,8992.0,25073.0,1190377.0,1268185.0,1112507.0,645515.0,4595191.0,88046.0,95585.0,1149285.3333333333,712.0,15690.0,15760.0,660412.0,1052007.0,515666.0,201785.0,17212.0,10189.0,614215.0,499749.0,68864.0,1460857.0,3313670.1666666665,48981.0,12586.0,1818861.0,37907312.0,171140.0,5548487.0,19680.0,1231507.0,38240.0,8947.0,73032.0,34076.0,29.0,471224.0,2193272.0,208839.0,44685219.0,6732618.0,7565367.0,2465545.0,1701617.0,4790765.0,25519067.0,153905.0,32957753.0,1746997.0,1496549.0,342817.0,5008.0,272702.0,662858.0,206599.0,217998.0,975590.0,1229915.0,34790.0,8065.0,507166.0,21372.0,1299922.0,315352.0,9.0,346533.0,67842.0,88559.0,5039326.0,185721.0,32826.0,117166.0,15590.0,63667.0,294915.0,7400848.0,23671.0,599578.0,16095.0,1007888.0,286796.0,1272328.0,232819.0,1.0,170741.0,4815.0,1001113.0,1739811.6,732994.0,15612.0,9508.0,266463.0,1478287.0,399449.0,1576464.0,5987.0,1030214.0,46776.0,806790.0,4483443.0,4074563.0,6389572.0,5565479.0,492925.0,3327805.0,21750311.0,133090.0,30350199.0,6593.0,29882.0,9587.0,16109.0,23468.0,6280.0,828486.0,88902.0,2478730.0,50665.0,7760.0,2221762.0,2662257.0,1323687.0,24575.0,27322.0,4057211.0,18368.0,13748918.0,672007.0,63759.0,865.0,82227.0,74143.0,2696168.0,4408833.0,57453.0,9791908.0,17786.0,42717.0,4727236.0,23416.0,39358.0,16795.0,188199.0,1150477.0,17042722.0,2805.0,1050330.0,1636606.4666666666,102859510.0,170400.0,5686871.0,1033265.0,250743.0,12014.0,551673.0,11526651.0,703228.0,535.0,11945.0,342288.0,263083.0
2023-02-12,208982.0,334255.0,271409.0,47860.0,105184.0,11.0,9106.0,10040329.0,446332.0,1416292.75,5829303.0,828229.0,37491.0,700835.0,2037679.0,106434.0,994037.0,4700949.0,70697.0,27990.0,62608.0,1191090.0,401472.0,329494.0,36932830.0,276825.0,1295870.0,22025.0,633866.0,53574.0,63235.0,138704.0,123993.0,286252.8125,15368.0,7652.0,5138732.0,144221.08823529413,6355637.0,8992.0,25073.0,1190377.0,1268224.0,1112516.0,645515.0,4595326.0,88063.0,95585.0,1149285.3333333333,712.0,15690.0,15760.0,660412.0,1052007.0,515666.0,201785.0,17212.0,10189.0,614215.0,499765.0,68864.0,1460857.0,3313670.1666666665,48981.0,12586.0,1818861.0,37907312.0,171152.0,5548487.0,19680.0,1231970.0,38240.0,8947.0,73032.0,34076.0,29.0,471224.0,2193272.0,208839.0,44685425.0,6732799.0,7565552.0,2465545.0,1701617.0,4791163.0,25519067.0,153905.0,32971493.0,1746997.0,1496549.0,342817.0,5008.0,272710.0,662858.0,206599.0,217999.0,975590.0,1230141.0,34790.0,8065.0,507166.0,21372.0,1299971.0,315352.0,9.0,346533.0,67849.0,88559.0,5039486.0,185721.0,32833.0,117166.0,15590.0,63667.0,294915.0,7400848.0,23671.0,599578.0,16095.0,1007888.0,286867.0,1272335.0,232819.0,1.0,170741.0,4815.0,1001115.0,1739811.6,735782.0,15612.0,9508.0,266463.0,1478328.0,399449.0,1576538.0,5987.0,1030214.0,46776.0,806790.0,4483729.0,4074691.0,6389741.0,5565479.0,492966.0,3327805.0,21762542.0,133090.0,30355373.0,6593.0,29882.0,9587.0,16109.0,23468.0,6280.0,828525.0,88902.0,2479663.0,50665.0,7760.0,2222006.0,2662318.0,1323752.0,24575.0,27322.0,4057211.0,18368.0,13748918.0,672009.0,63759.0,865.0,82227.0,74158.0,2696168.0,4408833.0,57453.0,9809098.0,17786.0,42717.0,4727628.0,23416.0,39362.0,16795.0,188199.0,1150477.0,17042722.0,2805.0,1050402.0,1636606.4666666666,102862879.0,170400.0,5686987.0,1033265.0,250743.0,12014.0,551720.0,11526692.0,703228.0,535.0,11945.0,342288.0,263083.0
2023-02-13,209011.0,334255.0,271409.0,47860.0,105184.0,11.0,9106.0,10042136.0,446332.0,1416292.75,5832119.0,828235.0,37491.0,700835.0,2037688.0,106434.0,994037.0,4700949.0,70721.0,27990.0,62611.0,1191172.0,401472.0,329595.0,36953492.0,276825.0,1295958.0,22056.0,633867.0,53574.0,63235.0,138705.0,123993.0,286348.3125,15368.0,7661.0,5139804.0,144221.08823529413,6355637.0,8992.0,25073.0,1190377.0,1268232.0,1112523.0,645515.0,4595426.0,88064.0,95646.0,1149399.6666666667,712.0,15690.0,15760.0,660429.0,1052007.0,515698.0,201785.0,17212.0,10189.0,614215.0,499782.0,68864.0,1460857.0,3314200.3333333335,48981.0,12586.0,1818861.0,37928944.0,171152.0,5548487.0,19680.0,1231988.0,38240.0,8953.0,73032.0,34076.0,29.0,471224.0,2193272.0,208839.0,44685499.0,6732968.0,7565678.0,2465545.0,1701617.0,4791731.0,25519067.0,153905.0,32980916.0,1746997.0,1497449.0,342849.0,5008.0,272713.0,662858.0,206611.0,218000.0,975649.0,1230268.0,34790.0,8065.0,507170.0,21372.0,1300014.0,315412.0,9.0,346533.0,67849.0,88600.0,5039650.0,185723.0,32833.0,117166.0,15590.0,63667.0,295161.0,7400848.0,23671.0,599578.0,16097.0,1007890.0,286966.0,1272339.0,232819.0,1.0,171059.0,4815.0,1001116.0,1739811.6,735782.6666666666,15612.0,9508.0,266463.0,1478395.0,399449.0,1576551.0,5988.0,1030658.0,46776.0,806790.0,4483729.0,4074838.0,6389941.0,5565479.0,492966.0,3331005.0,21773482.0,133148.0,30369744.0,6594.0,29882.0,9587.0,16402.0,23468.0,6280.0,828595.0,88906.0,2480488.0,50665.0,7760.0,2222006.0,2662353.0,1323816.0,24575.0,27322.0,4058966.0,18368.0,13748918.0,672012.0,63775.0,865.0,82227.0,74158.0,2696168.0,4408833.0,57453.0,9821755.0,17786.0,42717.0,4727628.0,23417.0,39362.0,16795.0,188199.0,1150477.0,17042722.0,2805.0,1050402.0,1636606.4666666666,102886005.0,170464.0,5687053.0,1033265.0,250799.0,12014.0,551801.0,11526704.0,703228.0,535.0,11945.0,342317.0,263083.0
2023-02-14,209036.0,334264.0,271409.0,47860.0,105184.0,11.0,9106.0,10042136.0,446332.0,1416292.75,5837337.0,828251.0,37491.0,700835.0,2037703.0,106434.0,994037.0,4700949.0,70721.0,27990.0,62611.0,1191342.0,401499.0,329595.0,36953492.0,277441.0,1296009.0,22056.0,633870.0,53574.0,63237.0,138705.0,123993.0,286408.125,15368.0,7661.0,5140809.0,144221.08823529413,6355637.0,8992.0,25073.0,1194584.0,1268287.0,1112525.0,645515.0,4596830.0,88078.0,95646.0,1149451.3333333333,712.0,15690.0,15760.0,660485.0,1056578.0,515698.0,201785.0,17212.0,10189.0,614526.0,499794.0,68864.0,1460857.0,3314615.8333333335,48981.0,12586.0,1818861.0,37949446.0,171152.0,5548487.0,19680.0,1232417.0,38240.0,8953.0,73052.0,34076.0,29.0,471224.0,2193272.0,208921.0,44685601.0,6733215.0,7565865.0,2465545.0,1701617.0,4792484.0,25519067.0,154065.0,33012986.0,1746997.0,1497449.0,342849.0,5012.0,272724.0,662858.0,206611.0,218001.0,975683.0,1230268.0,34790.0,8065.0,507170.0,21374.0,1300592.0,315528.0,9.0,346733.0,67849.0,88600.0,5039850.0,185723.0,32843.0,117248.0,15590.0,63667.0,295161.0,7410093.0,23671.0,600916.0,16103.0,1007890.0,287070.0,1272344.0,232819.0,1.0,171059.0,5121.0,1001118.0,1740121.0,735782.6666666666,15612.0,9508.0,266463.0,1478434.0,399449.0,1576572.0,5988.0,1030658.0,46792.0,806790.0,4484029.0,4074821.0,6392257.0,5566314.0,492966.0,3331005.0,21783243.0,133148.0,30384701.0,6595.0,29882.0,9589.0,16402.0,23494.0,6280.0,828662.0,88906.0,2481396.0,50665.0,7760.0,2222006.0,2662668.0,1324306.0,24575.0,27324.0,4059348.0,18368.0,13748918.0,672015.0,63775.0,865.0,82227.0,74158.0,2696168.0,4409828.0,57461.0,9842257.0,17786.0,42717.0,4727628.0,23417.0,39362.0,16795.0,188511.0,1150606.0,17042722.0,2805.0,1050549.0,1636607.4666666666,102934224.0,170464.0,5687118.0,1033766.0,250799.0,12014.0,551804.0,11526754.0,703228.0,535.0,11945.0,342317.0,263083.0
2023-02-15,209056.0,334264.0,271421.0,47860.0,105184.0,11.0,9106.0,10042136.0,446332.0,1416292.75,5843614.0,828275.0,37491.0,700835.0,2037716.0,106434.0,994037.0,4700949.0,70721.0,27990.0,62611.0,1191492.0,401510.0,329595.0,36971440.0,277441.0,1296071.0,22056.0,633875.0,53609.0,63237.0,138705.0,123993.0,286470.5625,15368.0,7661.0,5142449.0,144221.17647058822,6356468.0,8997.0,25073.0,1194584.0,1268373.0,1112532.0,645515.0,4597987.0,88091.0,95646.0,1149501.0,712.0,15690.0,15760.0,660485.0,1056578.0,515698.0,201785.0,17214.0,10189.0,614548.0,499823.0,68864.0,1460857.0,3314947.75,48981.0,12586.0,1822045.0,37970357.0,171152.0,5548487.0,19680.0,1232685.0,38267.0,8953.0,73052.0,34076.0,29.0,471224.0,2194102.0,208921.0,44685727.0,6733478.0,7566043.0,2465545.0,1702523.0,4792601.0,25519067.0,154065.0,33041758.0,1746997.0,1497449.0,342874.0,5012.0,272757.0,662858.0,206611.0,218006.0,975716.0,1230463.0,34790.0,8065.0,507170.0,21387.0,1300959.0,315590.0,9.0,346733.0,67849.0,88640.0,5040087.0,185723.0,32854.0,117248.0,15590.0,63667.0,295161.0,7414918.0,23671.0,600916.0,16104.0,1007890.0,287161.0,1272353.0,232819.0,1.0,171059.0,5121.0,1001121.0,1740121.0,735782.6666666666,15627.0,9508.0,266463.0,1478489.0,399449.0,1576603.0,5988.0,1030658.0,46792.0,806790.0,4484173.0,4075049.0,6394131.0,5566314.0,493198.0,3331005.0,21796612.0,133170.0,30397220.0,6596.0,29882.0,9589.0,16402.0,23494.0,6280.0,828729.0,88910.0,2482090.0,50665.0,7760.0,2222006.0,2662918.0,1324603.0,24575.0,27324.0,4059348.0,18368.0,13748918.0,672016.0,63775.0,865.0,82227.0,74158.0,2696168.0,4409828.0,57461.0,9862108.0,17786.0,42775.0,4727628.0,23418.0,39362.0,16795.0,188511.0,1150606.0,17042722.0,2805.0,1050621.0,1636612.3333333333,103023231.0,170464.0,5692468.0,1033766.0,250829.0,12014.0,551874.0,11526773.0,703228.0,535.0,11945.0,342317.0,263642.0
2023-02-16,209072.0,334273.0,271424.0,47866.0,105184.0,11.0,9106.0,10042136.0,446332.0,1417929.125,5849332.0,828292.0,37491.0,700835.0,2037730.0,106434.0,994037.0,4700949.0,70721.0,27990.0,62611.0,1191693.0,401516.0,329595.0,36970513.0,277441.0,1296119.0,22056.0,633877.0,53609.0,63237.0,138705.0,123993.0,286848.0625,15368.0,7661.0,5144220.0,144221.17647058822,6356468.0,8997.0,25073.0,1194584.0,1268452.0,1112535.0,645515.0,4599042.0,88091.0,95646.0,1149543.3333333333,712.0,15690.0,15760.0,660492.0,1056578.0,515698.0,201785.0,17214.0,10189.0,614548.0,499833.0,68876.0,1461583.0,3315282.8333333335,48981.0,12586.0,1822045.0,37986750.0,171152.0,5548487.0,19680.0,1233173.0,38267.0,8953.0,73052.0,34143.0,29.0,471557.0,2194102.0,208921.0,44685884.0,6733697.0,7566265.0,2465545.0,1702523.0,4793234.0,25519067.0,154065.0,33063105.0,1746997.0,1497449.0,342874.0,5012.0,272788.0,662858.0,206611.0,218006.0,975738.0,1230569.0,34790.0,8065.0,507170.0,21387.0,1301338.0,315680.0,9.0,346733.0,67849.0,88640.0,5040368.0,185723.0,32868.0,117248.0,15598.0,63667.0,295161.0,7414918.0,23671.0,600916.0,16104.0,1007895.0,287244.0,1272361.0,232819.0,1.0,171059.0,5121.0,1001125.0,1740121.0,735782.6666666666,15627.0,9508.0,266463.0,1478536.0,399449.0,1576640.0,5988.0,1030658.0,46792.0,806790.0,4484362.0,4075073.0,6396106.0,5566708.0,493259.0,3331005.0,21811276.0,133170.0,30408656.0,6596.0,29882.0,9589.0,16402.0,23494.0,6280.0,828793.0,88910.0,2482671.0,50665.0,7760.0,2222006.0,2663109.0,1324871.0,24575.0,27324.0,4060077.0,18368.0,13748918.0,672017.0,63775.0,865.0,82227.0,74158.0,2697159.0,4409828.0,57461.0,9878848.0,17786.0,42775.0,4727628.0,23418.0,39364.0,16801.0,188511.0,1150606.0,17042722.0,2805.0,1050736.0,1638321.1333333333,103083910.0,170464.0,5692544.0,1033766.0,250850.0,12014.0,551886.0,11526786.0,703228.0,535.0,11945.0,342317.0,263642.0
